ranking_risco,id_municipio,nome_municipio,sigla_uf,nome_regiao,taxa_alfabetizacao,meta_alfabetizacao_2024,atingiu_meta,probabilidade_prevista_atingir_meta,gap_ate_meta_pp
2771,4108601,Goioerê,PR,Sul,63.77,72.0,0,0.42,8.23
2772,2101251,Bacabeira,MA,Nordeste,53.73,56.2,0,0.4201,2.47
2773,5106802,Porto dos Gaúchos,MT,Centro-Oeste,74.29,76.25,0,0.4201,1.96
2774,2508505,Livramento,PB,Nordeste,55.32,49.62,1,0.4202,-5.7
2775,3151602,Planura,MG,Sudeste,65.98,51.44,1,0.4203,-14.54
2776,3550803,São Sebastião da Grama,SP,Sudeste,68.66,67.26,1,0.4203,-1.4
2777,3167202,Sete Lagoas,MG,Sudeste,71.22,57.97,1,0.4204,-13.25
2778,4208955,Jardinópolis,SC,Sul,77.08,80.0,0,0.4204,2.92
2779,3138203,Lavras,MG,Sudeste,68.67,60.18,1,0.4204,-8.49
2780,4200754,Alto Bela Vista,SC,Sul,85.18,80.0,1,0.4206,-5.18
2781,2405504,Jardim de Angicos,RN,Nordeste,31.58,23.43,1,0.4207,-8.15
2782,4211603,Nova Veneza,SC,Sul,73.25,71.23,1,0.4207,-2.02
2783,4308854,Gentil,RS,Sul,85.7,80.0,1,0.4209,-5.7
2784,3503307,Araras,SP,Sudeste,65.16,61.73,1,0.421,-3.43
2785,3501301,Álvares Machado,SP,Sudeste,72.19,58.23,1,0.4212,-13.96
2786,2204808,Ipiranga do Piauí,PI,Nordeste,95.83,80.0,1,0.4212,-15.83
2787,4204509,Corupá,SC,Sul,79.7,64.27,1,0.4213,-15.43
2788,2101939,Bernardo do Mearim,MA,Nordeste,87.88,19.1,1,0.4213,-68.78
2789,1300086,Anamã,AM,Norte,63.84,40.16,1,0.4214,-23.68
2790,3541406,Presidente Prudente,SP,Sudeste,61.12,58.37,1,0.4214,-2.75
2791,4217006,São Ludgero,SC,Sul,68.64,68.15,1,0.4215,-0.49
2792,1720937,Taipas do Tocantins,TO,Norte,55.56,59.86,0,0.4216,4.3
2793,3129806,Ibirité,MG,Sudeste,66.46,56.29,1,0.4216,-10.17
2794,1100601,Cacaulândia,RO,Norte,78.84,58.84,1,0.422,-20.0
2795,3153905,Raposos,MG,Sudeste,69.66,53.57,1,0.4222,-16.09
2796,2108405,Peri Mirim,MA,Nordeste,61.02,42.07,1,0.4225,-18.95
2797,2507408,Jericó,PB,Nordeste,23.83,57.85,0,0.4225,34.02
2798,5103858,Gaúcha do Norte,MT,Centro-Oeste,59.6,50.68,1,0.4225,-8.92
2799,3113305,Carangola,MG,Sudeste,60.84,55.64,1,0.4226,-5.2
2800,3101201,Aiuruoca,MG,Sudeste,85.71,59.4,1,0.4228,-26.31
2801,4216354,São João do Itaperiú,SC,Sul,64.01,59.22,1,0.4228,-4.79
2802,2107209,Nina Rodrigues,MA,Nordeste,46.83,57.54,0,0.4228,10.71
2803,4206207,Gravatal,SC,Sul,66.2,57.16,1,0.4228,-9.04
2804,4212056,Palmeira,SC,Sul,57.22,69.23,0,0.4229,12.01
2805,3158607,Santana do Deserto,MG,Sudeste,80.09,61.92,1,0.423,-18.17
2806,5108055,Terra Nova do Norte,MT,Centro-Oeste,61.14,62.25,0,0.4234,1.11
2807,3138401,Leopoldina,MG,Sudeste,65.12,62.21,1,0.4235,-2.91
2808,4115309,Mariópolis,PR,Sul,66.98,76.94,0,0.4236,9.96
2809,4122305,Rio Negro,PR,Sul,88.56,80.0,1,0.4236,-8.56
2810,4101853,Ariranha do Ivaí,PR,Sul,69.82,76.27,0,0.4237,6.45
2811,2104305,Godofredo Viana,MA,Nordeste,88.4,80.0,1,0.4238,-8.4
2812,4320578,Sete de Setembro,RS,Sul,66.7,78.78,0,0.4238,12.08
2813,2400703,Alto do Rodrigues,RN,Nordeste,52.52,53.58,0,0.4238,1.06
2814,2403202,Doutor Severiano,RN,Nordeste,53.06,58.21,0,0.4238,5.15
2815,4116901,Nova Esperança,PR,Sul,74.65,75.03,0,0.4239,0.38
2816,5100805,Apiacás,MT,Centro-Oeste,74.17,53.82,1,0.4239,-20.35
2817,2107308,Nova Iorque,MA,Nordeste,51.24,77.81,0,0.4239,26.57
2818,4128500,Wenceslau Braz,PR,Sul,74.37,80.0,0,0.424,5.63
2819,4102901,Bituruna,PR,Sul,70.06,80.0,0,0.4242,9.94
2820,3507803,Brodowski,SP,Sudeste,54.27,58.03,0,0.4242,3.76
2821,4116703,Nova Aurora,PR,Sul,74.99,80.0,0,0.4242,5.01
2822,3549508,São José da Bela Vista,SP,Sudeste,50.38,52.91,0,0.4243,2.53
2823,5201702,Aragarças,GO,Centro-Oeste,72.16,66.26,1,0.4244,-5.9
2824,2502607,Igaracy,PB,Nordeste,79.06,36.1,1,0.4244,-42.96
2825,4211405,Nova Erechim,SC,Sul,72.86,70.89,1,0.4244,-1.97
2826,2107357,Nova Olinda do Maranhão,MA,Nordeste,62.23,60.95,1,0.4244,-1.28
2827,3501152,Alumínio,SP,Sudeste,53.68,53.71,0,0.4245,0.03
2828,3159308,Santa Rita de Jacutinga,MG,Sudeste,77.68,47.7,1,0.4246,-29.98
2829,2110658,São Domingos do Azeitão,MA,Nordeste,36.83,29.51,1,0.4246,-7.32
2830,3504107,Atibaia,SP,Sudeste,65.26,72.05,0,0.4247,6.79
2831,4319364,São Pedro das Missões,RS,Sul,90.0,80.0,1,0.4247,-10.0
2832,4323705,Vista Gaúcha,RS,Sul,100.0,75.14,1,0.4248,-24.86
2833,3158003,Santa Maria de Itabira,MG,Sudeste,77.79,58.85,1,0.4248,-18.94
2834,1303205,Novo Airão,AM,Norte,59.26,76.5,0,0.4251,17.24
2835,4207403,Imbuia,SC,Sul,79.52,67.27,1,0.4251,-12.25
2836,4112959,Juranda,PR,Sul,63.48,63.12,1,0.4252,-0.36
2837,4319711,São Valentim do Sul,RS,Sul,73.3,80.0,0,0.4252,6.7
2838,4120309,Porto Vitória,PR,Sul,75.0,80.0,0,0.4252,5.0
2839,5208707,Goiânia,GO,Centro-Oeste,69.49,68.74,1,0.4256,-0.75
2840,4313441,Novo Tiradentes,RS,Sul,47.4,72.78,0,0.4256,25.38
2841,5106158,Nova Bandeirantes,MT,Centro-Oeste,76.59,74.34,1,0.4256,-2.25
2842,3509205,Cajamar,SP,Sudeste,53.17,55.71,0,0.426,2.54
2843,3134202,Ituiutaba,MG,Sudeste,63.63,65.79,0,0.426,2.16
2844,2103125,Central do Maranhão,MA,Nordeste,84.42,80.0,1,0.426,-4.42
2845,4104105,Campo do Tenente,PR,Sul,80.98,80.0,1,0.4263,-0.98
2846,3144300,Nanuque,MG,Sudeste,60.09,56.6,1,0.4264,-3.49
2847,4200507,Águas de Chapecó,SC,Sul,66.39,73.48,0,0.4264,7.09
2848,3169901,Ubá,MG,Sudeste,78.84,67.05,1,0.4267,-11.79
2849,3201209,Cachoeiro de Itapemirim,ES,Sudeste,71.69,67.7,1,0.4268,-3.99
2850,3113008,Caraí,MG,Sudeste,70.04,48.07,1,0.4269,-21.97
2851,4300877,Araricá,RS,Sul,43.5,76.34,0,0.427,32.84
2852,4108650,Goioxim,PR,Sul,90.42,80.0,1,0.427,-10.42
2853,3202207,Fundão,ES,Sudeste,62.28,64.41,0,0.4271,2.13
2854,2202604,Castelo do Piauí,PI,Nordeste,82.63,75.84,1,0.4271,-6.79
2855,2203230,Currais,PI,Nordeste,92.5,80.0,1,0.4272,-12.5
2856,2511004,Pedra Branca,PB,Nordeste,69.89,80.0,0,0.4273,10.11
2857,4301552,Áurea,RS,Sul,56.5,80.0,0,0.4273,23.5
2858,1716653,Pequizeiro,TO,Norte,61.79,41.97,1,0.4273,-19.82
2859,2603405,Calumbi,PE,Nordeste,86.03,75.27,1,0.4274,-10.76
2860,2109007,Porto Franco,MA,Nordeste,74.09,61.72,1,0.4274,-12.37
2861,4108809,Guaíra,PR,Sul,69.53,65.99,1,0.4276,-3.54
2862,5105606,Matupá,MT,Centro-Oeste,52.57,67.95,0,0.4276,15.38
2863,5103437,Curvelândia,MT,Centro-Oeste,92.97,40.14,1,0.4277,-52.83
2864,2206670,Morro do Chapéu do Piauí,PI,Nordeste,40.04,35.98,1,0.4278,-4.06
2865,4106407,Cornélio Procópio,PR,Sul,73.21,77.26,0,0.4278,4.05
2866,4316477,Salvador das Missões,RS,Sul,60.2,80.0,0,0.428,19.8
2867,3539202,Pirapozinho,SP,Sudeste,69.44,75.83,0,0.4282,6.39
2868,4313102,Nova Palma,RS,Sul,62.7,80.0,0,0.4283,17.3
2869,5007505,Rochedo,MS,Centro-Oeste,48.97,45.12,1,0.4285,-3.85
2870,2200459,Alvorada do Gurguéia,PI,Nordeste,41.74,70.23,0,0.4285,28.49
2871,3152105,Ponte Nova,MG,Sudeste,78.64,57.17,1,0.4289,-21.47
2872,4217501,Seara,SC,Sul,62.5,80.0,0,0.429,17.5
2873,4317756,Santo Antônio do Planalto,RS,Sul,77.2,77.57,0,0.4292,0.37
2874,3540606,Porto Feliz,SP,Sudeste,70.08,74.61,0,0.4292,4.53
2875,4107009,Curiúva,PR,Sul,68.88,80.0,0,0.4292,11.12
2876,4100806,Alvorada do Sul,PR,Sul,72.48,71.09,1,0.4293,-1.39
2877,3521309,Ipuã,SP,Sudeste,63.8,77.52,0,0.4293,13.72
2878,2709103,Taquarana,AL,Nordeste,38.96,49.8,0,0.4293,10.84
2879,3513702,Descalvado,SP,Sudeste,80.62,62.78,1,0.4295,-17.84
2880,3507001,Boituva,SP,Sudeste,69.83,64.65,1,0.4295,-5.18
2881,3506607,Biritiba-Mirim,SP,Sudeste,52.19,48.54,1,0.4296,-3.65
2882,3131703,Itabira,MG,Sudeste,69.81,60.96,1,0.4296,-8.85
2883,4103909,Campina da Lagoa,PR,Sul,77.67,80.0,0,0.4296,2.33
2884,4312385,Monte Belo do Sul,RS,Sul,76.9,80.0,0,0.4297,3.1
2885,2414308,Timbaúba dos Batistas,RN,Nordeste,40.0,27.96,1,0.4298,-12.04
2886,2614600,Tabira,PE,Nordeste,69.1,74.03,0,0.4298,4.93
2887,3170404,Unaí,MG,Sudeste,67.21,60.33,1,0.4299,-6.88
2888,3503901,Arujá,SP,Sudeste,60.67,55.66,1,0.43,-5.01
2889,5103379,Cotriguaçu,MT,Centro-Oeste,62.71,61.94,1,0.43,-0.77
2890,3522406,Itapeva,SP,Sudeste,56.2,57.76,0,0.4301,1.56
2891,4119608,Pitanga,PR,Sul,73.42,74.08,0,0.4301,0.66
2892,4200200,Agrolândia,SC,Sul,76.03,80.0,0,0.4302,3.97
2893,3122306,Divinópolis,MG,Sudeste,77.35,67.23,1,0.4303,-10.12
2894,3131901,Itabirito,MG,Sudeste,80.39,63.29,1,0.4303,-17.1
2895,3140852,Matias Cardoso,MG,Sudeste,31.08,44.2,0,0.4304,13.12
2896,4104402,Cândido de Abreu,PR,Sul,85.54,80.0,1,0.4304,-5.54
2897,2103109,Cedral,MA,Nordeste,66.85,71.43,0,0.4305,4.58
2898,5102694,Canabrava do Norte,MT,Centro-Oeste,78.89,41.47,1,0.4305,-37.42
2899,5106109,Nossa Senhora do Livramento,MT,Centro-Oeste,80.17,70.38,1,0.4306,-9.79
2900,1300144,Apuí,AM,Norte,64.17,60.64,1,0.4306,-3.53
2901,4202131,Bela Vista do Toldo,SC,Sul,81.95,80.0,1,0.431,-1.95
2902,3526704,Leme,SP,Sudeste,61.7,57.33,1,0.431,-4.37
2903,4123402,Santa Fé,PR,Sul,64.71,62.22,1,0.4311,-2.49
2904,4107157,Diamante D'Oeste,PR,Sul,74.32,69.28,1,0.4312,-5.04
2905,3541901,Queluz,SP,Sudeste,68.79,64.92,1,0.4312,-3.87
2906,2202117,Campo Alegre do Fidalgo,PI,Nordeste,59.33,44.96,1,0.4316,-14.37
2907,2200905,Aroazes,PI,Nordeste,30.0,61.39,0,0.4316,31.39
2908,2510907,Paulista,PB,Nordeste,40.28,64.86,0,0.4317,24.58
2909,2209807,São Gonçalo do Piauí,PI,Nordeste,64.04,80.0,0,0.4318,15.96
2910,3528502,Mairiporã,SP,Sudeste,63.31,59.15,1,0.4318,-4.16
2911,4128658,Virmond,PR,Sul,81.54,78.88,1,0.4318,-2.66
2912,2501351,Assunção,PB,Nordeste,93.96,53.55,1,0.4319,-40.41
2913,3527108,Lins,SP,Sudeste,81.06,75.13,1,0.4319,-5.93
2914,3519402,Ibirá,SP,Sudeste,61.64,72.56,0,0.4319,10.92
2915,4319703,São Valentim,RS,Sul,48.5,80.0,0,0.4319,31.5
2916,5108808,Nova Guarita,MT,Centro-Oeste,67.3,69.95,0,0.432,2.65
2917,3507605,Bragança Paulista,SP,Sudeste,53.36,56.64,0,0.4321,3.28
2918,4217303,Saudades,SC,Sul,82.27,80.0,1,0.4322,-2.27
2919,4119103,Piên,PR,Sul,83.34,80.0,1,0.4322,-3.34
2920,2106755,Miranda do Norte,MA,Nordeste,50.55,59.27,0,0.4323,8.72
2921,3509700,Campos do Jordão,SP,Sudeste,57.12,55.98,1,0.4324,-1.14
2922,3522208,Itapecerica da Serra,SP,Sudeste,55.34,57.76,0,0.4326,2.42
2923,5210109,Ipameri,GO,Centro-Oeste,74.13,66.71,1,0.4327,-7.42
2924,4117107,Nova Londrina,PR,Sul,74.05,78.01,0,0.4328,3.96
2925,5103205,Colíder,MT,Centro-Oeste,64.22,54.3,1,0.4328,-9.92
2926,3501608,Americana,SP,Sudeste,64.87,62.11,1,0.4328,-2.76
2927,1304302,Urucará,AM,Norte,74.89,60.83,1,0.433,-14.06
2928,4110102,Imbituva,PR,Sul,78.04,80.0,0,0.4331,1.96
2929,3133204,Itanhomi,MG,Sudeste,85.64,47.22,1,0.4331,-38.42
2930,4106605,Cruzeiro do Oeste,PR,Sul,73.47,74.97,0,0.4332,1.5
2931,4124806,São João,PR,Sul,87.16,80.0,1,0.4332,-7.16
2932,4216255,São João do Oeste,SC,Sul,92.42,80.0,1,0.4333,-12.42
2933,3159605,Santa Rita do Sapucaí,MG,Sudeste,77.94,54.67,1,0.4333,-23.27
2934,4126801,Tapejara,PR,Sul,61.07,71.09,0,0.4333,10.02
2935,2204303,Fronteiras,PI,Nordeste,96.63,80.0,1,0.4334,-16.63
2936,2209203,Santa Filomena,PI,Nordeste,62.47,34.92,1,0.4337,-27.55
2937,1708254,Fortaleza do Tabocão,TO,Norte,51.71,54.03,0,0.4337,2.32
2938,4112009,Jaguariaíva,PR,Sul,79.14,80.0,0,0.4337,0.86
2939,3511102,Catanduva,SP,Sudeste,70.27,58.62,1,0.4337,-11.65
2940,4103602,Cambará,PR,Sul,58.04,65.41,0,0.4338,7.37
2941,3506706,Boa Esperança do Sul,SP,Sudeste,55.34,48.12,1,0.4339,-7.22
2942,4213807,Praia Grande,SC,Sul,71.88,67.96,1,0.434,-3.92
2943,5107107,São José dos Quatro Marcos,MT,Centro-Oeste,68.7,80.0,0,0.434,11.3
2944,1707553,Fátima,TO,Norte,57.84,57.08,1,0.434,-0.76
2945,4316436,Saldanha Marinho,RS,Sul,69.6,48.79,1,0.4341,-20.81
2946,4110607,Iporã,PR,Sul,68.95,66.75,1,0.4341,-2.2
2947,4207650,Iporã do Oeste,SC,Sul,89.65,80.0,1,0.4342,-9.65
2948,4123824,Santa Lúcia,PR,Sul,85.71,79.57,1,0.4343,-6.14
2949,4121703,Reserva,PR,Sul,81.08,73.98,1,0.4344,-7.1
2950,2205953,Marcolândia,PI,Nordeste,89.66,80.0,1,0.4344,-9.66
2951,3555406,Ubatuba,SP,Sudeste,36.64,47.43,0,0.4345,10.79
2952,2403004,Cruzeta,RN,Nordeste,58.31,56.46,1,0.4346,-1.85
2953,3130101,Igarapé,MG,Sudeste,73.84,56.52,1,0.4347,-17.32
2954,4215109,Rodeio,SC,Sul,67.61,60.87,1,0.4348,-6.74
2955,3135209,Januária,MG,Sudeste,57.52,27.24,1,0.4349,-30.28
2956,3163706,São Lourenço,MG,Sudeste,85.37,66.73,1,0.4349,-18.64
2957,4112702,Jataizinho,PR,Sul,60.93,65.3,0,0.435,4.37
2958,5104203,Guiratinga,MT,Centro-Oeste,84.49,80.0,1,0.435,-4.49
2959,3172004,Visconde do Rio Branco,MG,Sudeste,74.81,60.26,1,0.4352,-14.55
2960,4306957,Entre Rios do Sul,RS,Sul,72.0,79.55,0,0.4353,7.55
2961,4320321,Senador Salgado Filho,RS,Sul,50.0,80.0,0,0.4354,30.0
2962,2503605,Caiçara,PB,Nordeste,72.22,58.17,1,0.4355,-14.05
2963,1702703,Aurora do Tocantins,TO,Norte,41.94,57.4,0,0.4357,15.46
2964,3508504,Caçapava,SP,Sudeste,44.26,57.51,0,0.4357,13.25
2965,3540754,Potim,SP,Sudeste,46.58,47.02,0,0.4358,0.44
2966,3132701,Itambacuri,MG,Sudeste,57.33,56.29,1,0.4359,-1.04
2967,4121802,Ribeirão Claro,PR,Sul,85.68,75.41,1,0.4359,-10.27
2968,3160306,Santo Antônio do Jacinto,MG,Sudeste,65.72,65.75,0,0.4361,0.03
2969,4121505,Rebouças,PR,Sul,77.0,80.0,0,0.4364,3.0
2970,4321857,Três Palmeiras,RS,Sul,64.6,80.0,0,0.4364,15.4
2971,4128203,União da Vitória,PR,Sul,73.17,75.71,0,0.4365,2.54
2972,2112001,Tasso Fragoso,MA,Nordeste,54.9,50.74,1,0.4365,-4.16
2973,3159407,Santa Rita de Ibitipoca,MG,Sudeste,88.22,67.77,1,0.4366,-20.45
2974,5006259,Novo Horizonte do Sul,MS,Centro-Oeste,78.44,52.69,1,0.4366,-25.75
2975,3139409,Manhuaçu,MG,Sudeste,75.92,53.58,1,0.4366,-22.34
2976,4317558,Santo Antônio do Palma,RS,Sul,34.6,73.44,0,0.4366,38.84
2977,3543303,Ribeirão Pires,SP,Sudeste,67.0,66.91,1,0.4367,-0.09
2978,3524303,Jaboticabal,SP,Sudeste,57.94,57.48,1,0.4367,-0.46
2979,3540705,Porto Ferreira,SP,Sudeste,50.08,54.0,0,0.4369,3.92
2980,4315073,Porto Vera Cruz,RS,Sul,88.2,65.93,1,0.437,-22.27
2981,3531704,Monteiro Lobato,SP,Sudeste,50.9,68.77,0,0.437,17.87
2982,3127404,Gonçalves,MG,Sudeste,77.02,65.09,1,0.437,-11.93
2983,3162252,São João da Lagoa,MG,Sudeste,77.83,54.91,1,0.437,-22.92
2984,3525300,Jaú,SP,Sudeste,54.89,63.12,0,0.437,8.23
2985,2209872,São João da Fronteira,PI,Nordeste,43.37,34.14,1,0.4371,-9.23
2986,3515129,Emilianópolis,SP,Sudeste,88.58,53.16,1,0.4371,-35.42
2987,3533403,Nova Odessa,SP,Sudeste,57.96,59.09,0,0.4372,1.13
2988,4127965,Turvo,PR,Sul,84.81,80.0,1,0.4375,-4.81
2989,4106803,Cruz Machado,PR,Sul,84.49,80.0,1,0.4376,-4.49
2990,3530805,Mogi Mirim,SP,Sudeste,57.7,58.13,0,0.4379,0.43
2991,4120853,Quatro Pontes,PR,Sul,89.52,80.0,1,0.4379,-9.52
2992,3546801,Santa Isabel,SP,Sudeste,67.17,73.45,0,0.4383,6.28
2993,4302220,Boa Vista do Cadeado,RS,Sul,66.7,72.77,0,0.4383,6.07
2994,2203453,Dom Inocêncio,PI,Nordeste,87.27,80.0,1,0.4384,-7.27
2995,4202081,Bandeirante,SC,Sul,56.89,71.69,0,0.4384,14.8
2996,4124020,Santa Tereza do Oeste,PR,Sul,77.75,74.35,1,0.4384,-3.4
2997,4117909,Palotina,PR,Sul,74.33,70.79,1,0.4385,-3.54
2998,2111532,São Pedro da Água Branca,MA,Nordeste,55.64,39.87,1,0.4386,-15.77
2999,2200608,Angical do Piauí,PI,Nordeste,95.88,64.55,1,0.4387,-31.33
3000,3200508,Apiacá,ES,Sudeste,62.88,61.98,1,0.4389,-0.9
3001,4310900,Jacutinga,RS,Sul,61.9,80.0,0,0.4389,18.1
3002,2108009,Pastos Bons,MA,Nordeste,64.01,75.06,0,0.439,11.05
3003,4213708,Pouso Redondo,SC,Sul,63.51,68.69,0,0.439,5.18
3004,3511300,Cedral,SP,Sudeste,55.73,74.02,0,0.4391,18.29
3005,2505501,Vista Serrana,PB,Nordeste,58.31,49.87,1,0.4391,-8.44
3006,5105200,Juscimeira,MT,Centro-Oeste,67.06,53.79,1,0.4391,-13.27
3007,4119301,Pinhão,PR,Sul,61.33,64.88,0,0.4391,3.55
3008,4113809,Lupionópolis,PR,Sul,77.71,80.0,0,0.4392,2.29
3009,3148202,Patrocínio do Muriaé,MG,Sudeste,80.53,73.79,1,0.4394,-6.74
3010,3205101,Viana,ES,Sudeste,68.8,71.71,0,0.4397,2.91
3011,2209955,São João da Varjota,PI,Nordeste,86.96,58.01,1,0.4397,-28.95
3012,3203320,Marataízes,ES,Sudeste,69.4,74.32,0,0.4398,4.92
3013,3132107,Itacarambi,MG,Sudeste,69.5,54.5,1,0.4398,-15.0
3014,5001904,Bataguassu,MS,Centro-Oeste,52.31,44.18,1,0.4399,-8.13
3015,4127882,Tunas do Paraná,PR,Sul,75.01,66.18,1,0.4401,-8.83
3016,4213104,Piratuba,SC,Sul,83.99,80.0,1,0.4401,-3.99
3017,4125803,São Pedro do Ivaí,PR,Sul,85.66,80.0,1,0.4403,-5.66
3018,5107305,São José do Rio Claro,MT,Centro-Oeste,60.28,74.23,0,0.4405,13.95
3019,2209351,Santana do Piauí,PI,Nordeste,68.1,40.02,1,0.4407,-28.08
3020,5103361,Conquista D'Oeste,MT,Centro-Oeste,69.46,47.02,1,0.4408,-22.44
3021,4124608,São Carlos do Ivaí,PR,Sul,73.36,78.54,0,0.4409,5.18
3022,2517209,Vieirópolis,PB,Nordeste,64.36,35.36,1,0.441,-29.0
3023,3162104,São Gotardo,MG,Sudeste,75.31,57.5,1,0.4411,-17.81
3024,3533007,Nova Granada,SP,Sudeste,59.94,64.31,0,0.4412,4.37
3025,2606903,Iguaraci,PE,Nordeste,83.67,73.75,1,0.4412,-9.92
3026,2210904,Socorro do Piauí,PI,Nordeste,30.86,70.3,0,0.4412,39.44
3027,3500501,Águas de Lindóia,SP,Sudeste,44.23,64.46,0,0.4414,20.23
3028,4203402,Campo Belo do Sul,SC,Sul,45.29,47.83,0,0.4415,2.54
3029,3144607,Nepomuceno,MG,Sudeste,77.99,58.03,1,0.4417,-19.96
3030,4204178,Cerro Negro,SC,Sul,49.84,36.07,1,0.4418,-13.77
3031,5007109,Ribas do Rio Pardo,MS,Centro-Oeste,42.87,41.16,1,0.4418,-1.71
3032,3132404,Itajubá,MG,Sudeste,79.1,63.11,1,0.4418,-15.99
3033,4112108,Jandaia do Sul,PR,Sul,68.64,77.44,0,0.4419,8.8
3034,2109601,Rosário,MA,Nordeste,57.6,60.53,0,0.4419,2.93
3035,3544004,Rio das Pedras,SP,Sudeste,58.5,67.48,0,0.4419,8.98
3036,2515609,Serra da Raiz,PB,Nordeste,48.92,24.28,1,0.442,-24.64
3037,5104104,Guarantã do Norte,MT,Centro-Oeste,54.22,63.98,0,0.442,9.76
3038,4115606,Matelândia,PR,Sul,71.4,74.52,0,0.4421,3.12
3039,4114708,Maria Helena,PR,Sul,49.96,67.2,0,0.4422,17.24
3040,2109239,Presidente Médici,MA,Nordeste,74.73,76.15,0,0.4423,1.42
3041,4110409,Indianópolis,PR,Sul,69.81,80.0,0,0.4423,10.19
3042,3203601,Mucurici,ES,Sudeste,84.09,80.0,1,0.4424,-4.09
3043,3537305,Penápolis,SP,Sudeste,63.0,63.79,0,0.4424,0.79
3044,3550506,São Pedro do Turvo,SP,Sudeste,71.42,70.94,1,0.4424,-0.48
3045,4205001,Dionísio Cerqueira,SC,Sul,69.14,63.02,1,0.4425,-6.12
3046,2111904,Sucupira do Norte,MA,Nordeste,60.0,54.91,1,0.4425,-5.09
3047,4215208,Romelândia,SC,Sul,78.04,56.69,1,0.4425,-21.35
3048,3143906,Muriaé,MG,Sudeste,75.48,62.06,1,0.4426,-13.42
3049,4311791,Maratá,RS,Sul,59.8,69.78,0,0.4426,9.98
3050,2402907,Coronel João Pessoa,RN,Nordeste,47.83,31.08,1,0.4427,-16.75
3051,5008404,Vicentina,MS,Centro-Oeste,54.36,67.77,0,0.4428,13.41
3052,3520103,Igarapava,SP,Sudeste,55.6,52.47,1,0.443,-3.13
3053,2203206,Curimatá,PI,Nordeste,81.77,70.09,1,0.4431,-11.68
3054,4200804,Anchieta,SC,Sul,82.02,77.89,1,0.4431,-4.13
3055,3125101,Extrema,MG,Sudeste,69.33,61.38,1,0.4431,-7.95
3056,4105003,Catanduvas,PR,Sul,56.16,68.32,0,0.4432,12.16
3057,4215307,Salete,SC,Sul,67.36,78.29,0,0.4433,10.93
3058,3549409,São Joaquim da Barra,SP,Sudeste,67.94,51.12,1,0.4433,-16.82
3059,2211407,Várzea Grande,PI,Nordeste,76.19,80.0,0,0.4434,3.81
3060,1715002,Nova Rosalândia,TO,Norte,55.38,39.14,1,0.4434,-16.24
3061,4107256,Douradina,PR,Sul,68.96,55.19,1,0.4435,-13.77
3062,3148004,Patos de Minas,MG,Sudeste,79.64,70.88,1,0.4436,-8.76
3063,4219358,Vitor Meireles,SC,Sul,76.12,50.26,1,0.4436,-25.86
3064,3119401,Coronel Fabriciano,MG,Sudeste,64.1,52.71,1,0.4437,-11.39
3065,3164704,São Sebastião do Paraíso,MG,Sudeste,81.09,67.85,1,0.4437,-13.24
3066,5004007,Glória de Dourados,MS,Centro-Oeste,73.2,79.07,0,0.4437,5.87
3067,2204105,Francisco Ayres,PI,Nordeste,32.38,52.61,0,0.4439,20.23
3068,5100359,Alto Boa Vista,MT,Centro-Oeste,48.84,80.0,0,0.4439,31.16
3069,2112852,Vila Nova dos Martírios,MA,Nordeste,74.55,80.0,0,0.4439,5.45
3070,2205250,Jardim do Mulato,PI,Nordeste,77.0,61.92,1,0.4439,-15.08
3071,4116059,Missal,PR,Sul,83.28,80.0,1,0.4439,-3.28
3072,2210805,Simplício Mendes,PI,Nordeste,67.45,80.0,0,0.4442,12.55
3073,4321493,Toropi,RS,Sul,38.7,80.0,0,0.4443,41.3
3074,5208806,Goianira,GO,Centro-Oeste,81.01,70.86,1,0.4444,-10.15
3075,3201506,Colatina,ES,Sudeste,78.24,74.72,1,0.4445,-3.52
3076,3157278,Santa Bárbara do Monte Verde,MG,Sudeste,67.82,56.62,1,0.4445,-11.2
3077,4114203,Mandaguari,PR,Sul,81.53,80.0,1,0.4445,-1.53
3078,4111506,Ivaiporã,PR,Sul,72.39,68.76,1,0.4445,-3.63
3079,4215356,Saltinho,SC,Sul,75.29,80.0,0,0.4448,4.71
3080,5107198,Ribeirãozinho,MT,Centro-Oeste,52.72,54.05,0,0.4448,1.33
3081,3536109,Pardinho,SP,Sudeste,56.51,61.43,0,0.4449,4.92
3082,3108305,Borda da Mata,MG,Sudeste,80.39,67.91,1,0.445,-12.48
3083,4201901,Aurora,SC,Sul,76.68,65.45,1,0.445,-11.23
3084,3162500,São João del Rei,MG,Sudeste,77.27,59.67,1,0.4451,-17.6
3085,2513984,São Francisco,PB,Nordeste,97.5,60.48,1,0.4452,-37.02
3086,4128534,Ventania,PR,Sul,77.17,75.01,1,0.4452,-2.16
3087,3161106,São Francisco,MG,Sudeste,61.46,51.71,1,0.4452,-9.75
3088,4114609,Marechal Cândido Rondon,PR,Sul,76.44,76.01,1,0.4454,-0.43
3089,1718899,Santa Rita do Tocantins,TO,Norte,43.12,65.92,0,0.4455,22.8
3090,4127858,Três Barras do Paraná,PR,Sul,75.42,79.46,0,0.4457,4.04
3091,2210052,São José do Divino,PI,Nordeste,92.65,80.0,1,0.4457,-12.65
3092,4109708,Ibaiti,PR,Sul,71.64,73.99,0,0.4458,2.35
3093,4208401,Itapiranga,SC,Sul,81.61,72.9,1,0.4459,-8.71
